id,cat__contacto_celular,num__cons_conf_idx,cat__mes_may,num__emp_var_rate,cat__mes_otro,num__euribor3m,num__no_contactos,num__dias_ultima_camp,cat__contacto_telefono fijo,num__cons_price_idx,cat__resultado_anterior_otro,num__nr_employed,num__edad,cat__resultado_anterior_sin contacto,y
35,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5064935064935066,1,0
37,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
38,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3506493506493507,1,0
39,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
40,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
43,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4155844155844155,1,0
44,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3766233766233767,1,0
45,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4285714285714285,1,0
46,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3896103896103896,1,0
47,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3376623376623377,1,0
48,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1948051948051948,1,0
49,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4935064935064935,1,0
50,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3376623376623377,1,0
51,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2987012987012987,1,0
54,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2467532467532467,1,0
56,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4805194805194805,1,0
57,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1948051948051948,1,0
58,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4805194805194805,1,0
59,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
60,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2597402597402597,1,0
61,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4025974025974025,1,1
64,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4025974025974025,1,1
65,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2077922077922078,1,0
66,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
67,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5454545454545454,1,0
68,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
69,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3506493506493507,1,0
70,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
71,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4545454545454545,1,0
72,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2467532467532467,1,0
73,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3376623376623377,1,0
74,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
77,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
79,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3246753246753247,1,0
80,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5194805194805194,1,0
81,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
82,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4805194805194805,1,0
83,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2467532467532467,1,0
84,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
86,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5064935064935066,1,0
88,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2857142857142857,1,0
89,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2987012987012987,1,0
90,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
95,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2987012987012987,1,0
98,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4415584415584415,1,0
100,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
101,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4935064935064935,1,0
102,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2077922077922078,1,0
105,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4935064935064935,1,0
106,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
107,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4545454545454545,1,0
108,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2597402597402597,1,0
110,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
111,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
112,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2857142857142857,1,0
113,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4285714285714285,1,0
114,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5454545454545454,1,0
116,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
118,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4285714285714285,1,0
120,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3246753246753247,1,0
122,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.0779220779220778,1,0
123,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2857142857142857,1,0
124,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
125,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
129,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
130,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3246753246753247,1,0
133,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3246753246753247,1,0
135,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3376623376623377,1,0
138,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2467532467532467,1,0
139,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3636363636363637,1,0
140,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,1
141,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
142,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
144,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4285714285714285,1,0
145,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
146,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4025974025974025,1,0
147,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2077922077922078,1,0
148,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2597402597402597,1,0
150,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
151,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2077922077922078,1,0
154,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3246753246753247,1,0
155,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1948051948051948,1,0
156,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1818181818181818,1,0
157,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3246753246753247,1,0
158,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3376623376623377,1,0
160,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
161,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
165,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
166,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
167,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1558441558441558,1,0
168,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1558441558441558,1,0
170,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
173,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2857142857142857,1,0
177,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
178,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4155844155844155,1,0
180,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2727272727272727,1,0
181,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4415584415584415,1,0
182,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3376623376623377,1,0
184,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3896103896103896,1,0
186,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5064935064935066,1,0
187,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
192,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
194,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2857142857142857,1,0
195,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2987012987012987,1,0
197,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
198,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1298701298701298,1,0
199,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4545454545454545,1,0
201,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1948051948051948,1,0
203,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1168831168831168,1,0
204,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
205,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3246753246753247,1,0
207,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1168831168831168,1,0
209,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1688311688311688,1,0
210,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
212,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4415584415584415,1,0
213,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3766233766233767,1,0
214,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4025974025974025,1,0
215,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1818181818181818,1,0
216,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4025974025974025,1,0
219,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4935064935064935,1,0
221,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
222,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3376623376623377,1,0
225,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5454545454545454,1,0
226,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
227,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1688311688311688,1,0
228,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4545454545454545,1,0
229,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3506493506493507,1,0
230,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2467532467532467,1,0
231,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3766233766233767,1,0
232,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4025974025974025,1,0
234,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
235,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2597402597402597,1,0
237,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
238,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2857142857142857,1,0
239,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3636363636363637,1,0
240,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5064935064935066,1,0
241,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
242,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2987012987012987,1,0
243,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
247,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2077922077922078,1,0
248,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4935064935064935,1,0
249,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3246753246753247,1,0
250,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
251,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4545454545454545,1,0
252,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3116883116883117,1,0
253,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2857142857142857,1,0
254,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4675324675324675,1,0
255,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2857142857142857,1,0
256,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1948051948051948,1,0
257,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
258,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.1428571428571428,1,0
259,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
260,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2207792207792208,1,0
261,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.4155844155844155,1,0
262,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.3636363636363637,1,0
265,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2337662337662338,1,0
266,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5064935064935066,1,0
269,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5194805194805194,1,0
272,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.2987012987012987,1,0
274,0,0.6025104602510458,1,0.9375,0,0.9627279936558288,0.0,1.0,1,0.9918351395314448,0,0.8598484848484844,0.5064935064935066,1,0
